time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.09951471201406394,0.1029324736359112,11.794524907806611,0.059198030893321096,0.027958838580797618,0.0,-0.26903282117574573,0.3171722164208945,2.872769490873206,0.08454261357393525,-0.04684752328615013,0.0,433.9484815489522,434.14282544432774,433.75977959910875,433.9051070279879
1.2600000000000007,-0.11617148906231815,0.12308603571395373,11.967904921781727,0.0641030953591315,0.024915990409308364,0.0,-0.2859234844695201,0.355067241126256,2.9064507391332555,0.07548873668835149,-0.059853900037247984,0.0,424.9574617491565,423.8392665766663,424.0695141969386,423.2968275898353
1.3200000000000007,-0.13395474166573668,0.14606328158135776,12.150382354904504,0.06857935604354282,0.021354919266652672,0.0,-0.3063814588354543,0.41136478761776213,3.175384066677339,0.07277522268049216,-0.058364665125079374,0.0,495.1565000913132,495.2639658487046,496.44131345761366,496.2458869603359
1.3800000000000008,-0.15276067323840994,0.17214871836374215,12.343461404965183,0.07243802583741754,0.01861033133889478,0.0,-0.32017524054698093,0.4585519526854154,3.26031159176277,0.036317622812351125,-0.028126454864597722,0.0,441.18101691222836,443.66920878001264,443.98787075702995,440.98925154942305
1.4400000000000008,-0.17233365298231662,0.20108798244317572,12.540996375107603,0.0743542040067906,0.017382787048915382,0.0,-0.3321174511455657,0.5062724423971398,3.3239808454332636,0.021294838092862454,-0.008376222064044897,0.0,435.35088246833544,437.0003117378743,436.9803373751811,435.72657498008874
1.5000000000000009,-0.19266940152931192,0.23320848034699987,12.74615644882252,0.0753599285200508,0.01708266127430047,0.0,-0.3456864895966152,0.5644971278413149,3.514098294991554,0.005659940855844717,0.0010119867388252942,0.0,474.769628769143,475.4894983885093,476.4981437254725,475.3012838516981
1.560000000000001,-0.21376263058174974,0.2686093524558869,12.95965656269408,0.07537016174258948,0.01755468562826845,0.0,-0.35744669469385026,0.6155254760236468,3.6022823087765943,-0.014044644090725616,0.018908556481189408,0.0,445.1118493027846,446.57403881811337,446.4595974715621,444.84892694824015
1.620000000000001,-0.23556796441800107,0.3070384731295628,13.178058056272995,0.07545236799638744,0.018761020568010878,0.0,-0.36950946285215747,0.6653924903242808,3.6775139970998074,0.02160794388591573,0.022397967956282964,0.0,443.3415181220847,443.6281192145368,439.5911206330499,442.5357862021514
1.680000000000001,-0.25818301170022906,0.34870857258840937,13.404165479720412,0.07660431941702317,0.020213316394692704,0.0,-0.38447444929988733,0.7236976417917915,3.8587708541895145,0.013885023977176978,0.02759350285452073,0.0,474.9145447608993,475.3129365191999,475.5761818545974,474.98418070427175
1.740000000000001,-0.2816772594347948,0.39369978966740926,13.638537756203583,0.0775105878387432,0.021786270016582954,0.0,-0.39882472863053225,0.7760638055985545,3.9532865121484613,0.017438076730389232,0.02330802886025124,0.0,450.17302574147857,449.8262303697345,450.297157006583,450.5844027623157
1.8000000000000012,-0.3059465707670619,0.44143626509758416,13.8732564742867,0.07829565355581014,0.023408653204449514,0.0,-0.4102735345356041,0.8152349940207649,3.8709339292373945,0.0025237388392042306,0.0336165136823429,0.0,392.28470604738084,393.2411397121637,392.20938971690015,390.8215245629086
1.8600000000000012,-0.3310293145278825,0.4918507819131629,14.107110717373716,0.07803675076029837,0.027121992192067346,0.0,-0.42611258993039985,0.8652233610642687,3.924000233601497,-0.023742496551740072,0.09098922726438892,0.0,435.1295607545482,439.9087666633631,438.21200933286065,436.02302283267
1.9200000000000013,-0.357201715166951,0.5454109768470918,14.346185692210403,0.0760729849356876,0.03307194024593407,0.0,-0.4468920892116276,0.9199054283326152,4.044717866782747,-0.06462494058718436,0.11187350479477431,0.0,457.97363573676023,459.6397786831149,460.66182185977203,457.4166611705798
1.9800000000000013,-0.3846590135756325,0.6019929920779407,14.589794405121493,0.07253183744537228,0.03997992300246089,0.0,-0.4689730033001328,0.9657972653111524,4.075451885829718,-0.049674510386497776,0.12095864448138806,0.0,431.6007238703416,432.37908965342734,430.4126968298801,431.67360562217175
2.0400000000000014,-0.413562944520335,0.6612471186581043,14.835040296319827,0.0693952703085845,0.04678621363125757,0.0,-0.49513289977953673,1.0090391548944815,4.099302666808399,-0.05806372073736428,0.09087173365021683,0.0,430.708554323957,428.16765297805244,430.02266533124396,429.3094674069033
2.1000000000000014,-0.44423265880979035,0.7231440712991151,15.083322414430649,0.06631976724870281,0.05235799987058787,0.0,-0.5277222102196847,1.0538338296475256,4.176467542180971,-0.04028587441572686,0.09657225751732622,0.0,446.73234735851247,447.20417877943703,445.9963204780713,447.44432888329925
2.1600000000000015,-0.4768951599000054,0.7875746312010945,15.334824892834492,0.064208200322315,0.058156685815268006,0.0,-0.561554223147249,1.0936199158957591,4.206804417844066,-0.026575192307558292,0.09678927838092838,0.0,432.5914239178017,432.6179569009894,431.94259857564856,433.09680964627665
2.2200000000000015,-0.5120227021874977,0.8547042451991002,15.593644009347551,0.06255079541703523,0.0641411262254925,0.0,-0.6100167973485218,1.1437704901648527,4.419636932435745,-0.0298065597851671,0.10506797718129658,0.0,488.8412033075636,489.4653010197651,487.9507631820382,487.7093386504608
2.2800000000000016,-0.5499701562938223,0.9245759619011553,15.861650606695369,0.060928141188376195,0.07028289859824355,0.0,-0.6555043806376514,1.1850724851593004,4.513490920241886,-0.022024966946244787,0.09631964393656622,0.0,455.6683043570622,454.9771280041947,453.9974996010295,454.6213345320818
2.3400000000000016,-0.5907278916498866,0.9968540127353115,16.134675331138155,0.059880242713791,0.07566179033931686,0.0,-0.7036190074860956,1.224044203123531,4.586977871213733,-0.009626536017258918,0.07095599413730552,0.0,450.2343053498261,448.18367898289387,449.04853752355893,450.0533458263392
2.4000000000000017,-0.6343380370454277,1.0713419829260458,16.410316248188277,0.059597693708006716,0.08050018127945346,0.0,-0.7504602604200772,1.2588302815539103,4.600938266352225,0.003655844632499786,0.09512845137108926,0.0,430.0901669196079,432.13812671011516,430.58684750409594,431.7092692323015
2.4600000000000017,-0.6808363438033488,1.1479005300763385,16.68660199865276,0.06019033285639175,0.0866264404568362,0.0,-0.8000066317411857,1.2931398952772095,4.608474505101998,0.020074064804517847,0.11329579561901454,0.0,428.02565725452837,429.5784723295266,429.1151017782532,430.50664446891955
2.520000000000002,-0.7305377906300162,1.2266081381604221,16.96465422464869,0.06114190656357277,0.09319172430835287,0.0,-0.8573241937555338,1.33051999333562,4.659614323413442,0.005712075742358729,0.10026527366096562,0.0,444.74733570456914,443.6891574652304,443.64118313029826,442.4601368770043
2.580000000000002,-0.7841199035539578,1.3077751080472406,17.249101039540648,0.06140215868409182,0.09989977586202858,0.0,-0.9293958494601257,1.3750163877593091,4.821145456328088,0.0014359013162511417,0.128304123842556,0.0,477.15381666164313,479.29951550679436,477.98865497741684,477.6625477951248
2.640000000000002,-0.8416745383516814,1.391304930038346,17.53821758984964,0.06119221364796168,0.10765796000961725,0.0,-0.9897620163378066,1.4092867208723918,4.815976453882548,-0.015863579888068722,0.1312276646596512,0.0,427.7591493457249,428.0240747966337,428.51570706475115,427.0424349555406
2.700000000000002,-0.9031519000273288,1.4769707353996282,17.828491812377028,0.06057656085590413,0.11619025632994795,0.0,-1.0602357504676454,1.446131259040269,4.859505997059973,-0.0009171439753234995,0.15811454350472032,0.0,442.54104097259193,444.76729214892856,443.3683056714289,444.59487411941365
2.760000000000002,-0.9688659047606443,1.5647528708270293,18.12001324690832,0.06111356881236585,0.1259174522038915,0.0,-1.1310653666554333,1.4799404365938758,4.857713444592055,0.02365395812650816,0.16911278580306688,0.0,430.2588650667382,431.21494082701014,428.03287428897585,430.11911985154563
2.820000000000002,-1.039320363946106,1.65472435866957,18.41386365206702,0.06279533114443137,0.13582733966416694,0.0,-1.218359814020486,1.5192162641783875,4.936726665558817,0.035591466477183975,0.15580522658662455,0.0,456.4288209543658,455.39055248166363,455.8092843793125,456.7626034756273
2.880000000000002,-1.1145653389700867,1.7467903514548824,18.707780293332682,0.06487049251647736,0.14469627802634122,0.0,-1.2905475621903304,1.5498075306196788,4.860634179189147,0.03249572517939862,0.12276683074307276,0.0,406.99725843120973,404.05089574133575,407.425141391787,407.1488363702457
